id,chr,type,stage,duplicate_1,duplicate_2,duplicate_3,mean,sd
GG6AChr25Ktn8,chr25,ktn,E16F,0.590887,1.111411,NA,0.851149,0.260262
GG6AChr27FK47,chr27,FK,E12F,0.916663,0.795543,NA,0.856103,0.06056
GG6AChr2FK4,chr2,FK,E14F,1.278205,0.434655,NA,0.85643,0.421775
GG6AChr27FK35,chr27,FK,E9E,0.509344,1.212567,NA,0.8609555,0.3516115
GG6AChr27FK32,chr27,FK,E12F,0.807872,0.930306,NA,0.869089,0.061217
GG6AChr25FK7,chr25,FK,D3,0.622315,1.985851,0,0.869388667,0.829331094
GG6AChr27FK5,chr27,FK,D6,0.100396,2.213727,0.298873,0.870998667,0.952903567
GG6A_Chr6_BKJ,chr6,BKJ,D6,0,1.814762,0.863411,0.892724333,0.74116338
GG6AChr10FK4,chr10,FK,D3,0.274773,1.252681,1.177169,0.901541,0.444262768
GG6AChr27FK31,chr27,FK,D4,0.796318,1.696515,0.29412,0.928984333,0.580159864
GG6AChr27FK39,chr27,FK,D3,0,0.868798,1.968924,0.945907333,0.805657006
GG6AChr27FK33,chr27,FK,E9E,0.672513,1.229679,NA,0.951096,0.278583
GG6AChr2FK6,chr2,FK,D7,0.961961,0.601492,1.296854,0.953435667,0.283944348
GG6AChr27FK39,chr27,FK,D5,1.660772,0.789019,0.491636,0.980475667,0.496125984
GG6AChr25FK1,chr25,FK,D3,0.574401,2.36829,0,0.980897,1.008671942
GG6AChr25Claw10,chr25,claw,D4,1.478922,1.473958,0,0.984293333,0.696003441
GG6AChr27FK17,chr27,FK,D6,0.391991,1.984466,0.577326,0.984594333,0.711053105
GG6AChr27FK2,chr27,FK,D6,0.462807,1.794984,0.696464,0.984751667,0.580807612
GG6AChr27FK9,chr27,FK,E7E,1.681544,0.316813,NA,0.9991785,0.6823655
GG6AChr27FK44,chr27,FK,E12F,0.756524,1.26217,NA,1.009347,0.252823
GG6AChr25Claw6,chr25,claw,E12F,1.070112,0.97714,NA,1.023626,0.046486
GG6AChr10FK5,chr10,FK,D6,0.110157,1.797176,1.191418,1.032917,0.697782297
GG6AChr25Ktn12,chr25,ktn,E12F,1.174041,0.89816,NA,1.0361005,0.1379405
GG6AChr27FK11,chr27,FK,E7E,0.021941,2.062178,NA,1.0420595,1.0201185
GG6AChr25Scale17,chr25,scale,E9D,1.184293,0.905459,NA,1.044876,0.139417
GG6AChr27FK33,chr27,FK,E12F,1.015867,1.07647,NA,1.0461685,0.0303015
GG6AChr27FK86,chr27,FK,D5,1.807311,0.784858,0.563125,1.051764667,0.541866575
GG6AChr25Claw8,chr25,claw,E12F,0.906257,1.211222,NA,1.0587395,0.1524825
GG6AChr25Ktn11,chr25,ktn,E12F,1.212543,0.916257,NA,1.0644,0.148143
GG6AChr25FK11,chr25,FK,D5,0.977671,1.435586,0.787587,1.066948,0.27197238
GG6AChr2FK5,chr2,FK,E14F,1.655835,0.479853,NA,1.067844,0.587991
GG6AChr25Scale3,chr25,scale,D3,1.211455,1.975688,0.045413,1.077518667,0.793702127
GG6AChr6BKJ,chr6,BKJ,E16F,1.689887,0.474931,NA,1.082409,0.607478
GG6AChr27FK38,chr27,FK,E12F,0.914628,1.254952,NA,1.08479,0.170162
GG6AChr2FK30,chr2,FK,E16F,1.321918,0.860877,NA,1.0913975,0.2305205
GG6AChr2FK5,chr2,FK,D7,1.244523,0.562153,1.483117,1.096597667,0.390260683
GG6AChr10FK4,chr10,FK,D5,0.979108,2.078226,0.284996,1.11411,0.738280711
GG6AChr27FK40,chr27,FK,E12F,1.030112,1.202445,NA,1.1162785,0.0861665
GG6AChr27FK36,chr27,FK,E12F,1.116794,1.117121,NA,1.1169575,0.0001635
GG6AChr27FK86,chr27,FK,E14F,0.2788,1.961436,NA,1.120118,0.841318
GG6AChr27FK34,chr27,FK,E12F,1.023623,1.229071,NA,1.126347,0.102724
GG6AChr25FK5,chr25,FK,E9E,1.726612,0.545557,NA,1.1360845,0.5905275
GG6AChr25FK11,chr25,FK,E7E,1.254405,1.040282,NA,1.1473435,0.1070615
GG6AChr25Claw11,chr25,claw,E12F,0.622288,1.688947,NA,1.1556175,0.5333295
GG6AChr25Claw7,chr25,claw,E12F,0.687568,1.627403,NA,1.1574855,0.4699175
GG6AChr1FK1,chr1,FK,D4,1.84955,1.66219,0,1.17058,0.831251705
GG6AChr25FL2,chr25,FL,E9D,1.534477,0.820708,NA,1.1775925,0.3568845
GG6AChr25Scale14,chr25,scale,E14F,1.241476,1.127047,NA,1.1842615,0.0572145
GG6AChr25Scale1,chr25,scale,E14F,0.7335,1.6892,NA,1.21135,0.47785
GG6AChr27FK23,chr27,FK,E12F,1.231907,1.190995,NA,1.211451,0.020456
GG6AChr27FK32,chr27,FK,D5,2.891571,0.292452,0.451703,1.211908667,1.189478705
GG6AChr27FK73,chr27,FK,E12F,2.453897,0,NA,1.2269485,1.2269485
GG6AChr27FK68,chr27,FK,E12F,1.380784,1.110467,NA,1.2456255,0.1351585
GG6AChr10FK1,chr10,FK,D3,0.678297,1.465085,1.610696,1.251359333,0.40955339
GG6AChr25Ktn10,chr25,ktn,E16F,1.565922,0.946545,NA,1.2562335,0.3096885
GG6AChr27FK50,chr27,FK,E14F,1.555741,0.998317,NA,1.277029,0.278712
GG6AChr25Scale13,chr25,scale,D3,1.899162,1.885534,0.081921,1.288872333,0.853461607
GG6AChr25FK12,chr25,FK,D4,1.399959,1.617668,0.857001,1.291542667,0.319863666
GG6AChr10FK3,chr10,FK,E9E,0.922772,1.720646,NA,1.321709,0.398937
GG6AChr25Claw11,chr25,claw,E16F,1.349872,1.358903,NA,1.3543875,0.0045155
GG6AChr10FK6,chr10,FK,D6,0,2.667203,1.453277,1.373493333,1.090341548
GG6AChr25Claw10,chr25,claw,D5,2.127817,1.679193,0.357823,1.388277667,0.751307078
GG6AChr27FK9,chr27,FK,E16F,0.715396,2.07731,NA,1.396353,0.680957
GG6AChr27FK30,chr27,FK,E12F,1.828147,1.054514,NA,1.4413305,0.3868165
GG6AChr25Scale10,chr25,scale,E16F,2.893966,0,NA,1.446983,1.446983
GG6AChr27FK26,chr27,FK,D5,3.371914,0.801152,0.304933,1.492666333,1.344181825
GG6AChr27FK29,chr27,FK,E7E,1.5287,1.458794,NA,1.493747,0.034953
GG6AChr27FK42,chr27,FK,E12F,0.964303,2.04134,NA,1.5028215,0.5385185
GG6AChr27FK50,chr27,FK,D7,1.37264,0.910743,2.239375,1.507586,0.550741055
GG6AChr25FK12,chr25,FK,E7E,1.348588,1.670874,NA,1.509731,0.161143
GG6AChr2FK29,chr2,FK,D7,1.998163,1.03542,1.541513,1.525032,0.393210918
GG6AChr25Scale7,chr25,scale,D3,1.214832,3.327729,0.075734,1.539431667,1.34731624
GG6AChr27FK22,chr27,FK,E12F,1.778447,1.301111,NA,1.539779,0.238668
GG6AChr27FK34,chr27,FK,D5,3.447974,0.430353,0.770502,1.549609667,1.349509958
GG6AChr27FK15,chr27,FK,D3,0,3.948208,0.72592,1.558042667,1.71588805
GG6AChr27FK30,chr27,FK,E9E,2.127724,1.009451,NA,1.5685875,0.5591365
GG6AChr27FK35,chr27,FK,E7E,1.620703,1.544441,NA,1.582572,0.038131
GG6AChr10FK1,chr10,FK,E9E,0.567612,2.598125,NA,1.5828685,1.0152565
GG6AChr27FK32,chr27,FK,D3,0,1.781515,3.021969,1.601161333,1.240287532
GG6AChr2FK23,chr2,FK,E16F,1.918964,1.305532,NA,1.612248,0.306716
GG6AChr27FK25,chr27,FK,E7E,1.494291,1.749327,NA,1.621809,0.127518
GG6AChr25Ktn14,chr25,ktn,E12F,1.656531,1.587293,NA,1.621912,0.034619
GG6AChr25Scale10,chr25,scale,E14F,1.040876,2.229771,NA,1.6353235,0.5944475
GG6AChr25Claw14,chr25,claw,E16F,1.798296,1.476532,NA,1.637414,0.160882
GG6AChr25Scale12,chr25,scale,E16F,3.341127,0,NA,1.6705635,1.6705635
GG6A_Chr6_BKJ,chr6,BKJ,D7,0.91095,2.871214,1.259928,1.680697333,0.853793051
GG6AChr25FL4,chr25,FL,E12F,1.978298,1.445802,NA,1.71205,0.266248
GG6AChr10FK6,chr10,FK,D7,3.263641,1.103919,0.873175,1.746911667,1.076618658
GG6AChr27FK34,chr27,FK,D3,0.111253,1.857815,3.272515,1.747194333,1.292948067
GG6AChr25Scale17,chr25,scale,E9E,2.450818,1.059017,NA,1.7549175,0.6959005
GG6AChr25Claw6,chr25,claw,E16F,1.981856,1.684253,NA,1.8330545,0.1488015
GG6AChr27FK61,chr27,FK,E12F,1.675124,1.993206,NA,1.834165,0.159041
GG6AChr27FK43,chr27,FK,E12F,1.894168,1.804261,NA,1.8492145,0.0449535
GG6AChr25Claw14,chr25,claw,D4,2.837615,2.352528,0.377598,1.855913667,1.063920504
GG6AChr25Ktn3,chr25,ktn,E14F,2.128853,1.642498,NA,1.8856755,0.2431775
GG6AChr25Scale6,chr25,scale,E16F,3.818905,0,NA,1.9094525,1.9094525
GG6AChr25FK2,chr25,FK,E9E,2.551537,1.368839,NA,1.960188,0.591349
GG6AChr25FK4,chr25,FK,E9E,2.896164,1.114891,NA,2.0055275,0.8906365
GG6AChr2FK4,chr2,FK,D7,1.933978,1.29099,3.004215,2.076394333,0.706633702
GG6AChr25FL2,chr25,FL,E9E,2.69665,1.463295,NA,2.0799725,0.6166775
GG6AChr1FK1,chr1,FK,E12F,1.876551,2.357009,NA,2.11678,0.240229
GG6AChr27FK55,chr27,FK,E12F,2.298695,1.975585,NA,2.13714,0.161555
GG6AChr25FK11,chr25,FK,D4,1.684322,2.564923,2.18133,2.143525,0.360496365
GG6AChr25FL1,chr25,FL,E9E,3.032981,1.26145,NA,2.1472155,0.8857655
GG6AChr25FK12,chr25,FK,D3,1.590451,3.877166,1.058528,2.175381667,1.222780427
GG6AChr27FK41,chr27,FK,E12F,2.168808,2.254535,NA,2.2116715,0.0428635
GG6AChr25Claw2,chr25,claw,E12F,2.197598,2.249949,NA,2.2237735,0.0261755
GG6AChr25Scale3,chr25,scale,E14F,1.943481,2.510328,NA,2.2269045,0.2834235
GG6AChr27FK33,chr27,FK,E7E,2.576167,1.899237,NA,2.237702,0.338465
GG6AChr2FK6,chr2,FK,E16F,2.822134,1.702689,NA,2.2624115,0.5597225
GG6AChr25FL1,chr25,FL,E9D,3.200564,1.35606,NA,2.278312,0.922252
GG6AChr25FK12,chr25,FK,D5,2.011905,2.481092,2.3866,2.293199,0.202611155
GG6AChr27FK26,chr27,FK,D3,0.112909,1.455364,5.331889,2.300054,2.212775626
GG6AChr27FK11,chr27,FK,D6,0.755869,4.997663,1.284349,2.345960333,1.887408815
GG6AChr27FK26,chr27,FK,D4,2.000527,4.008546,1.128079,2.379050667,1.206021741
GG6AChr27FK15,chr27,FK,D5,6.976006,0.236907,0.020471,2.411128,3.229065345
GG6AChr27FK9,chr27,FK,D7,2.697037,2.144578,2.474003,2.438539333,0.226930225
GG6AChr10FK3,chr10,FK,D5,2.657151,2.112024,2.547117,2.438764,0.235366581
GG6AChr25Claw7,chr25,claw,E16F,2.657697,2.299052,NA,2.4783745,0.1793225
GG6AChr25Scale14,chr25,scale,E16F,3.306369,1.714351,NA,2.51036,0.796009
GG6AChr25Scale16,chr25,scale,E9E,3.353955,1.711398,NA,2.5326765,0.8212785
GG6AChr25Ktn9,chr25,ktn,E16F,3.157792,1.925503,NA,2.5416475,0.6161445
GG6AChr10FK3,chr10,FK,D3,2.224413,2.425061,3.100428,2.583300667,0.374726935
GG6AChr25Ktn14,chr25,ktn,E14F,0.88316,4.300838,NA,2.591999,1.708839
GG6AChr27FK67,chr27,FK,E12F,2.673338,2.574497,NA,2.6239175,0.0494205
GG6AChr27FK45,chr27,FK,E12F,2.784833,2.499627,NA,2.64223,0.142603
GG6AChr27FK71,chr27,FK,E12F,2.430819,2.871064,NA,2.6509415,0.2201225
GG6AChr25Claw14,chr25,claw,E12F,2.810802,2.534859,NA,2.6728305,0.1379715
GG6AChr27FK7,chr27,FK,E12F,2.41042,2.953511,NA,2.6819655,0.2715455
GG6AChr25Scale11,chr25,scale,E16F,2.952958,2.441547,NA,2.6972525,0.2557055
GG6AChr25Claw5,chr25,claw,E16F,3.343298,2.071578,NA,2.707438,0.63586
GG6AChr25Claw13,chr25,claw,E12F,2.848619,2.604592,NA,2.7266055,0.1220135
GG6AChr27FK3,chr27,FK,E12F,2.389445,3.067973,NA,2.728709,0.339264
GG6AChr25Scale8,chr25,scale,E16F,3.676181,1.897852,NA,2.7870165,0.8891645
GG6AChr10FK5,chr10,FK,D7,2.722862,3.969053,1.673189,2.788368,0.938426397
GG6AChr10FK3,chr10,FK,D4,5.25028,1.751798,1.465241,2.822439667,1.720723732
GG6AChr27FK75,chr27,FK,E12F,2.650876,3.073365,NA,2.8621205,0.2112445
GG6AChr10FK6,chr10,FK,E12F,3.530532,2.256487,NA,2.8935095,0.6370225
GG6AChr27FK27,chr27,FK,E12F,3.431918,2.475197,NA,2.9535575,0.4783605
GG6AChr25Scale9,chr25,scale,D7,3.449913,1.17277,4.248742,2.957141667,1.303205951
GG6AChr25FK8,chr25,FK,E9D,4.005243,2.024466,NA,3.0148545,0.9903885
GG6AChr27FK5,chr27,FK,E14F,0.555367,5.646861,NA,3.101114,2.545747
GG6AChr27FK79,chr27,FK,E12F,2.984403,3.266844,NA,3.1256235,0.1412205
GG6AChr25Scale1,chr25,scale,E16F,4.272176,2.029794,NA,3.150985,1.121191
GG6AChr27FK32,chr27,FK,D4,1.800259,6.098081,1.564723,3.154354333,2.083748916
GG6AChr25Claw12,chr25,claw,D4,4.778279,3.981761,0.750465,3.170168333,1.741614844
GG6AChr25Claw12,chr25,claw,E12F,3.305871,3.174008,NA,3.2399395,0.0659315
GG6AChr25Scale5,chr25,scale,E16F,3.984486,2.635547,NA,3.3100165,0.6744695
GG6AChr25Ktn6,chr25,ktn,D6,2.0594,3.829627,4.060024,3.316350333,0.893761266
GG6AChr25Ktn6,chr25,ktn,D7,2.467138,5.022255,2.611996,3.367129667,1.171843522
GG6AChr25Claw11,chr25,claw,D4,5.350923,4.77239,0.08065,3.401321,2.359917658
GG6AChr27FK57,chr27,FK,E12F,3.104544,3.700895,NA,3.4027195,0.2981755
GG6AChr27FK63,chr27,FK,E12F,3.719702,3.118747,NA,3.4192245,0.3004775
GG6AChr27FK6,chr27,FK,E12F,3.49984,3.604415,NA,3.5521275,0.0522875
GG6AChr25Claw8,chr25,claw,D4,5.439147,5.327806,0,3.588984333,2.5382022
GG6AChr25Scale5,chr25,scale,E14F,3.191546,4.231648,NA,3.711597,0.520051
GG6AChr25Ktn6,chr25,ktn,D5,5.754637,3.748011,1.720372,3.741006667,1.646989237
GG6AChr27FK34,chr27,FK,D4,3.006202,6.753964,1.530442,3.763536,2.198705924
GG6AChr25Scale3,chr25,scale,E16F,4.759921,2.829148,NA,3.7945345,0.9653865
GG6AChr25Ktn6,chr25,ktn,D4,5.054516,2.140125,4.314767,3.836469333,1.236930399
GG6AChr25Claw12,chr25,claw,E16F,4.596982,3.208658,NA,3.90282,0.694162
GG6AChr27FK39,chr27,FK,D6,1.160409,6.636408,3.951672,3.916163,2.235708229
GG6AChr27FK83,chr27,FK,D6,0,11.919055,0,3.973018333,5.618696411
GG6AChr25Claw9,chr25,claw,E9D,4.504467,3.537421,NA,4.020944,0.483523
GG6AChr25Scale21,chr25,scale,E16F,5.1559,2.905199,NA,4.0305495,1.1253505
GG6AChr25Claw4,chr25,claw,D4,7.037971,4.890914,0.193664,4.040849667,2.858098623
GG6AChr25Scale9,chr25,scale,E12F,3.717214,4.504791,NA,4.1110025,0.3937885
GG6AChr25Scale17,chr25,scale,D3,0.98244,10.872737,0.619122,4.158099667,4.750281808
GG6AChr25FK13,chr25,FK,E7D,5.600158,2.734376,NA,4.167267,1.432891
GG6AChr25Claw1,chr25,claw,D4,6.302212,6.457036,0.18514,4.314796,2.920791745
GG6AChr27FK29,chr27,FK,E12F,4.329959,4.305496,NA,4.3177275,0.0122315
GG6AChr25Scale9,chr25,scale,E14F,0.967827,7.701309,NA,4.334568,3.366741
GG6AChr2FK4,chr2,FK,E16F,5.218132,3.593066,NA,4.405599,0.812533
GG6AChr10FK1,chr10,FK,D6,0.694237,8.558496,4.003615,4.418782667,3.223963973
GG6AChr25Ktn6,chr25,ktn,D3,5.825266,4.096628,3.587366,4.503086667,0.957759743
GG6AChr10FK5,chr10,FK,E14F,2.666149,6.340592,NA,4.5033705,1.8372215
GG6AChr25FK8,chr25,FK,E9E,6.30233,2.712511,NA,4.5074205,1.7949095
GG6AChr27FK86,chr27,FK,D7,4.393564,1.257504,7.888802,4.51329,2.708539462
GG6AChr2FK5,chr2,FK,E16F,5.496325,3.584453,NA,4.540389,0.955936
GG6AChr2FK29,chr2,FK,E16F,5.646604,3.442333,NA,4.5444685,1.1021355
GG6AChr25Claw5,chr25,claw,D4,7.519621,6.100058,0.212478,4.610719,3.163561569
GG6AChr27FK15,chr27,FK,D4,6.097044,4.889325,3.150347,4.712238667,1.209483493
GG6AChr25FL3,chr25,FL,E16F,6.046713,3.403131,NA,4.724922,1.321791
GG6AChr27FK52,chr27,FK,E12F,4.271846,5.27167,NA,4.771758,0.499912
GG6AChr27FK11,chr27,FK,E14F,2.148411,7.431321,NA,4.789866,2.641455
GG6AChr10FK2,chr10,FK,D4,7.405937,2.397514,4.730325,4.844592,2.046275958
GG6AChr25FK11,chr25,FK,E9D,6.167964,3.584896,NA,4.87643,1.291534
GG6AChr27FK39,chr27,FK,E14F,1.536613,8.24672,NA,4.8916665,3.3550535
GG6AChr25Claw3,chr25,claw,E12F,4.711393,5.204045,NA,4.957719,0.246326
GG6AChr25Claw7,chr25,claw,D4,7.819868,6.896014,0.334037,5.016639667,3.332511801
GG6AChr25FK10,chr25,FK,E9D,5.760359,4.40575,NA,5.0830545,0.6773045
GG6AChr27FK14,chr27,FK,D6,1.438116,8.803175,5.027881,5.089724,3.007090724
GG6AChr27FK83,chr27,FK,D7,0,15.595839,0,5.198613,7.35194901
GG6AChr25Scale7,chr25,scale,E16F,6.660148,3.744222,NA,5.202185,1.457963
GG6AChr25FK14,chr25,FK,E9D,5.78618,4.807376,NA,5.296778,0.489402
GG6AChr25Claw9,chr25,claw,E9E,7.31676,3.572744,NA,5.444752,1.872008
GG6AChr27FK5,chr27,FK,D7,6.503923,0.743507,9.169489,5.472306333,3.516387149
GG6AChr25FK2,chr25,FK,D6,3.882232,5.3702,7.209457,5.487296333,1.360855176
GG6AChr25Claw2,chr25,claw,E16F,6.590513,4.421051,NA,5.505782,1.084731
GG6AChr25FL2,chr25,FL,D5,3.047135,1.122712,12.349087,5.506311333,4.901940778
GG6AChr10FK2,chr10,FK,D5,6.738619,5.624701,4.202793,5.522037667,1.037788738
GG6AChr27FK73,chr27,FK,D6,3.837908,13.213721,0,5.683876333,5.55015345
GG6AChr27FK73,chr27,FK,E14F,0,11.592284,NA,5.796142,5.796142
GG6AChr25FK3,chr25,FK,E9D,6.486331,5.435277,NA,5.960804,0.525527
GG6AChr27FK15,chr27,FK,D6,2.625732,10.214422,5.044775,5.961643,3.165179213
GG6AChr25FK1,chr25,FK,E9D,7.207628,4.829473,NA,6.0185505,1.1890775
GG6AChr25FK14,chr25,FK,E9E,7.605709,4.511727,NA,6.058718,1.546991
GG6AChr25Scale16,chr25,scale,D3,1.216514,14.887615,2.117003,6.073710667,6.243204429
GG6AChr25Ktn3,chr25,ktn,E12F,6.023344,6.159231,NA,6.0912875,0.0679435
GG6AChr25Claw13,chr25,claw,D4,8.83676,8.940225,0.604052,6.127012333,3.905551125
GG6AChr25FK11,chr25,FK,D3,7.022758,4.856726,6.724309,6.201264333,0.958507676
GG6AChr25Scale7,chr25,scale,E14F,5.294707,7.482554,NA,6.3886305,1.0939235
GG6AChr25Scale4,chr25,scale,E16F,8.949889,4.093898,NA,6.5218935,2.4279955
GG6AChr25FK7,chr25,FK,E9D,7.947363,5.683647,NA,6.815505,1.131858
GG6AChr1FK1,chr1,FK,D5,2.732307,11.705254,6.023659,6.820406667,3.706260433
GG6AChr27FK21,chr27,FK,D6,3.60051,9.539948,7.536708,6.892388667,2.467196991
GG6AChr25FK6,chr25,FK,E9D,8.568754,5.315334,NA,6.942044,1.62671
GG6AChr25Scale13,chr25,scale,E16F,7.488836,6.459589,NA,6.9742125,0.5146235
GG6AChr10FK1,chr10,FK,D7,7.892344,7.36606,5.845513,7.034639,0.867855286
GG6AChr25Claw6,chr25,claw,D4,10.248316,9.659086,1.197339,7.034913667,4.134791933
GG6AChr25FL4,chr25,FL,E14F,1.041045,13.061163,NA,7.051104,6.010059
GG6AChr25FK3,chr25,FK,E9E,9.803739,4.744395,NA,7.274067,2.529672
GG6AChr25Claw11,chr25,claw,D5,3.061971,13.196583,5.610843,7.289799,4.304397754
GG6AChr25Scale8,chr25,scale,E14F,7.905828,6.769908,NA,7.337868,0.56796
GG6AChr27FK32,chr27,FK,D6,3.077151,14.979977,4.213797,7.423641667,5.363248007
GG6AChr25Claw10,chr25,claw,E14F,14.475024,0.453176,NA,7.4641,7.010924
GG6AChr25FK10,chr25,FK,E9E,9.638227,5.431851,NA,7.535039,2.103188
GG6AChr27FK85,chr27,FK,E12F,7.211679,8.055025,NA,7.633352,0.421673
GG6AChr27FK15,chr27,FK,E14F,2.354585,13.164604,NA,7.7595945,5.4050095
GG6AChr27FK2,chr27,FK,D7,15.144841,1.709851,6.546607,7.800433,5.556005688
GG6AChr25Scale15,chr25,scale,E16F,8.582729,7.338711,NA,7.96072,0.622009
GG6AChr27FK69,chr27,FK,D7,22.57618,0.300346,1.131391,8.002639,10.31063308
GG6AChr25Claw13,chr25,claw,E16F,8.148973,7.956215,NA,8.052594,0.096379
GG6AChr25FK12,chr25,FK,E9D,9.939587,6.38964,NA,8.1646135,1.7749735
GG6AChr27FK13,chr27,FK,E14F,8.213674,8.207695,NA,8.2106845,0.0029895
GG6AChr27FK66,chr27,FK,D6,4.93286,18.234911,1.949206,8.372325667,7.079476906
GG6AChr27FK43,chr27,FK,D6,3.63619,15.996531,5.671635,8.434785333,5.41114635
GG6AChr27FK59,chr27,FK,D6,2.905101,16.635281,5.869214,8.469865333,5.89926556
GG6AChr25FK11,chr25,FK,E9E,10.978757,6.270714,NA,8.6247355,2.3540215
GG6AChr10FK2,chr10,FK,D3,5.171211,10.489006,10.225532,8.628583,2.447096306
GG6AChr10FK7,chr10,FK,E9D,9.887999,7.575547,NA,8.731773,1.156226
GG6AChr27FK18,chr27,FK,D6,4.531512,15.474902,6.377877,8.794763667,4.783335799
GG6AChr27FK24,chr27,FK,D6,3.312777,20.343565,3.579192,9.078511333,7.96633834
GG6AChr10FK4,chr10,FK,E14F,2.964906,15.409503,NA,9.1872045,6.2222985
GG6AChr25Claw12,chr25,claw,D5,9.816289,12.195979,5.814685,9.275651,2.633052141
GG6AChr27FK44,chr27,FK,D6,3.258178,16.725203,8.210148,9.397843,5.561663729
GG6AChr27FK17,chr27,FK,D7,13.855574,2.480263,12.096231,9.477356,4.999553632
GG6AChr25Scale12,chr25,scale,E14F,8.100735,10.997268,NA,9.5490015,1.4482665
GG6AChr25Scale21,chr25,scale,E14F,14.478472,4.711258,NA,9.594865,4.883607
GG6AChr27FK19,chr27,FK,E12F,9.822194,9.398086,NA,9.61014,0.212054
GG6AChr25Scale6,chr25,scale,E14F,9.008276,10.605761,NA,9.8070185,0.7987425
GG6AChr27FK34,chr27,FK,D6,3.191201,18.14732,8.112814,9.817111667,6.22360275
GG6AChr25FL4,chr25,FL,D5,22.398949,3.652868,4.037146,10.02965433,8.747818978
GG6AChr25FK1,chr25,FK,E9E,14.827071,5.788815,NA,10.307943,4.519128
GG6AChr25Ktn2,chr25,ktn,E7E,14.895357,5.803394,NA,10.3493755,4.5459815
GG6AChr25FK6,chr25,FK,E9E,13.787296,7.115027,NA,10.4511615,3.3361345
GG6AChr25Claw14,chr25,claw,D5,10.653239,14.272683,7.029545,10.65182233,2.956998876
GG6AChr10FK4,chr10,FK,D6,0.786907,20.102484,11.121215,10.670202,7.891997561
GG6AChr27FK4,chr27,FK,D6,5.421437,16.794338,9.886101,10.70062533,4.678554385
GG6AChr27FK65,chr27,FK,E14F,7.182197,14.655628,NA,10.9189125,3.7367155
GG6AChr25Claw8,chr25,claw,D5,17.485699,11.579458,3.914645,10.99326733,5.555843248
GG6AChr27FK67,chr27,FK,D6,3.159804,20.899244,9.480268,11.179772,7.341124721
GG6AChr25Ktn14,chr25,ktn,D5,24.912582,4.871046,3.847675,11.21043433,9.697884995
GG6AChr25FK7,chr25,FK,E9E,15.433584,7.00095,NA,11.217267,4.216317
GG6AChr27FK1,chr27,FK,E14F,5.865501,17.137659,NA,11.50158,5.636079
GG6AChr27FK46,chr27,FK,D6,3.631544,20.708691,10.602339,11.64752467,7.010779663
GG6AChr27FK37,chr27,FK,D6,4.716747,23.306274,7.009449,11.67749,8.275892041
GG6AChr27FK21,chr27,FK,E14F,11.146073,12.589743,NA,11.867908,0.721835
GG6AChr10FK2,chr10,FK,E9E,4.314243,19.435978,NA,11.8751105,7.5608675
GG6AChr27FK14,chr27,FK,E14F,9.850765,14.059099,NA,11.954932,2.104167
GG6AChr27FK73,chr27,FK,D7,0,0,35.988544,11.99618133,16.96516234
GG6AChr27FK28,chr27,FK,D6,3.903011,21.796299,10.538411,12.07924033,7.385709406
GG6AChr27FK34,chr27,FK,E14F,4.725542,19.610888,NA,12.168215,7.442673
GG6AChr27FK31,chr27,FK,D6,2.363702,25.817469,8.395432,12.192201,9.944224044
GG6AChr25FL3,chr25,FL,D6,11.156957,16.819916,9.026136,12.33433633,3.28891251
GG6AChr27FK75,chr27,FK,D6,4.464663,22.828918,10.030845,12.44147533,7.688511749
GG6AChr27FK60,chr27,FK,D6,8.289254,29.609783,0,12.63301233,12.47226228
GG6AChr25FK13,chr25,FK,E9D,15.018822,10.315162,NA,12.666992,2.35183
GG6AChr1FK1,chr1,FK,E14F,11.396566,14.564081,NA,12.9803235,1.5837575
GG6AChr25Scale11,chr25,scale,D4,14.058832,16.889452,8.18991,13.04606467,3.623054053
GG6AChr6BKJ,chr6,BKJ,D6,8.316147,15.169529,16.297663,13.261113,3.526819921
GG6AChr27FK26,chr27,FK,D6,3.88863,26.12994,10.223164,13.41391133,9.356089605
GG6AChr27FK76,chr27,FK,E14F,4.281811,22.7554,NA,13.5186055,9.2367945
GG6AChr27FK32,chr27,FK,E14F,3.430465,24.29084,NA,13.8606525,10.4301875
GG6AChr10FK7,chr10,FK,E9E,18.006542,9.720159,NA,13.8633505,4.1431915
GG6AChr25Claw1,chr25,claw,D5,17.535873,19.769186,6.020763,14.44194067,6.024068211
GG6AChr25Claw3,chr25,claw,E16F,15.255415,13.885821,NA,14.570618,0.684797
GG6AChr25Ktn13,chr25,ktn,E9E,9.666186,20.80899,NA,15.237588,5.571402
GG6AChr27FK1,chr27,FK,D6,9.964807,28.501001,7.430266,15.29869133,9.392610923
GG6AChr25Claw1,chr25,claw,E14F,28.801624,2.00409,NA,15.402857,13.398767
GG6AChr27FK11,chr27,FK,D7,16.568636,3.454024,26.835712,15.61945733,9.569100917
GG6AChr1FK1,chr1,FK,E16F,17.77043,13.791199,NA,15.7808145,1.9896155
GG6AChr27FK8,chr27,FK,E12F,15.526242,16.651123,NA,16.0886825,0.5624405
GG6AChr25FK12,chr25,FK,E9E,21.164078,11.085592,NA,16.124835,5.039243
GG6AChr27FK81,chr27,FK,E12F,15.743656,16.509319,NA,16.1264875,0.3828315
GG6AChr27FK83,chr27,FK,E12F,15.708443,16.664314,NA,16.1863785,0.4779355
GG6AChr25Claw7,chr25,claw,D5,6.166622,30.888824,14.073467,17.042971,10.308905
